260.0,-0.04442099999999999,210.544
259.5,-0.05750500000000003,210.915
259.0,-0.055721999999999994,211.287
258.5,-0.05302399999999996,211.659
258.0,-0.041459000000000024,212.034
257.5,-0.036966,212.413
257.0,-0.03694999999999998,212.791
256.5,-0.026433999999999958,213.168
256.0,-0.030632999999999966,213.546
255.5,-0.04028300000000001,213.918
255.0,-0.041939000000000004,214.283
254.5,-0.03811199999999998,214.645
254.0,-0.05849399999999999,215.01
253.5,-0.05573800000000001,215.371
253.0,-0.050595,215.734
252.5,-0.04331400000000002,216.101
252.0,-0.047844,216.468
251.5,-0.06518000000000002,216.833
251.0,-0.06793099999999996,217.194
250.5,-0.06507200000000002,217.551
250.0,-0.09238200000000002,217.917
249.5,-0.11003100000000005,218.297
249.0,-0.11918899999999999,218.688
248.5,-0.14606999999999998,219.093
248.0,-0.17090199999999994,219.508
247.5,-0.19321700000000003,219.929
247.0,-0.24047800000000003,220.36
246.5,-0.29168299999999997,220.805
246.0,-0.3582739999999999,221.258
245.5,-0.420449,221.731
245.0,-0.49708399999999997,222.22
244.5,-0.5849110000000001,222.733
244.0,-0.693073,223.273
243.5,-0.8137510000000001,223.834
243.0,-0.9359739999999999,224.415
242.5,-1.093676,225.012
242.0,-1.286744,225.627
241.5,-1.477028,226.268
241.0,-1.7114770000000001,226.938
240.5,-1.9678609999999999,227.634
240.0,-2.260307,228.36
239.5,-2.5944220000000002,229.121
239.0,-2.9789700000000003,229.917
238.5,-3.412489,230.747
238.0,-3.886454,231.611
237.5,-4.406054999999999,232.508
237.0,-4.981877,233.445
236.5,-5.602666,234.416
236.0,-6.278459,235.423
235.5,-7.012559,236.466
235.0,-7.82074,237.543
234.5,-8.68159,238.658
234.0,-9.615296,239.808
233.5,-10.592444,240.985
233.0,-11.629653,242.185
232.5,-12.701117,243.41
232.0,-13.811379,244.678
231.5,-14.944062,245.997
231.0,-16.108687,247.374
230.5,-17.287124,248.799
230.0,-18.484968000000002,250.26
229.5,-19.669405,251.759
229.0,-20.836725,253.298
228.5,-21.992888999999998,254.882
228.0,-23.107806,256.51
227.5,-24.174545,258.182
227.0,-25.222406,259.912
226.5,-26.184414,261.701
226.0,-27.096404,263.557
225.5,-27.970094000000003,265.461
225.0,-28.784408,267.408
224.5,-29.570220000000003,269.391
224.0,-30.273100000000003,271.417
223.5,-30.901589,273.497
223.0,-31.476800000000004,275.641
222.5,-32.02825,277.84
222.0,-32.50376,280.098
221.5,-32.95416,282.415
221.0,-33.36425,284.792
220.5,-33.72432,287.227
220.0,-34.048610000000004,289.723
219.5,-34.34871,292.284
219.0,-34.552820000000004,294.911
218.5,-34.69093,297.606
218.0,-34.827149999999996,300.379
217.5,-34.89783,303.239
217.0,-34.96931,306.196
216.5,-34.996379999999995,309.257
216.0,-34.973530000000004,312.441
215.5,-34.92991,315.768
215.0,-34.89156,319.253
214.5,-34.75759,322.912
214.0,-34.616519999999994,326.764
213.5,-34.49011,330.835
213.0,-34.39309,335.145
212.5,-34.280080000000005,339.725
212.0,-34.17044,344.607
211.5,-34.06707,349.829
211.0,-33.933279999999996,355.434
210.5,-33.76399,361.457
210.0,-33.525639999999996,367.945
209.5,-33.26304,374.943
209.0,-32.94701,382.487
208.5,-32.596,390.636
208.0,-32.18974,399.466
207.5,-31.76216,409.036
207.0,-31.142549999999996,419.412
206.5,-30.2729,430.661
206.0,-29.27567,442.875
205.5,-28.137990000000002,456.122
205.0,-26.79344,470.424
204.5,-25.09931,485.803
204.0,-23.460680000000004,502.348
203.5,-21.533387,520.07
203.0,-19.474815,538.957
202.5,-17.098234,559.06
202.0,-14.070044,580.631
201.5,-11.267266,603.542
201.0,-8.686464,627.447
200.5,-5.503646,652.113
200.0,-1.6407150000000001,677.052
